OTU.ID,TL1A_FP_719,TL1A_FP_761,TL1A_FP_574,TL1A_DTT_741,TL1A_FP_561,TL1A_DTT_744,TL1a_DTT_284,TL1A_FP_720,TL1A_DTT_642,TL1a_DTT_173_Repeat,TL1A_DTT_576,TL1A_DTT_802,TL1a_DTT_131,TL1A_FP_790,TL1A_FP_641,TL1A_FP_642,TL1A_DTT_804,TL1A_DTT_690,TL1A_FP_689,TL1a_FP_162,TL1A_DTT_720,TL1a_DTT_174_Repeat,TL1A_DTT_673,TL1A_FP_540,TL1A_FP_638,TL1A_FP_701,TL1a_FP_88,TL1A_FP_551,TL1A_DTT_572,TL1A_FP_514,TL1A_FP_537,TL1a_FP_140,TL1A_FP_549,TL1A_FP_626,TL1A_DTT_516,TL1a_DTT_76_Repeat,TL1A_FP_739,TL1a_FP_230,TL1a_FP_89,TL1a_FP_207,TL1A_DTT_513,TL1a_DTT_78,TL1a_DTT_231,TL1A_FP_573,TL1A_DTT_716,TL1a_FP_234,TL1a_FP_205,TL1A_FP_640,TL1A_FP_758,TL1a_FP_65,TL1A_FP_718,TL1a_FP_128,TL1A_DTT_773,TL1A_DTT_812,TL1A_DTT_527,TL1A_FP_733,TL1a_FP_64,TL1a_DTT_172_Re_extracted,TL1A_DTT_552,TL1A_DTT_822,TL1A_DTT_770,TL1A_DTT_675,TL1A_FP_814,TL1a_FP_209,TL1A_FP_629,TL1a_DTT_268_Repeat,TL1a_FP_85,TL1a_DTT_267,TL1A_FP_527,TL1A_FP_815,TL1a_DTT_139,TL1A_DTT_563,TL1a_FP_129,TL1A_DTT_626,TL1a_DTT_171,TL1A_FP_713,TL1A_DTT_700,TL1A_DTT_803,TL1a_FP_206,TL1a_DTT_143,TL1a_FP_287,TL1a_FP_242,TL1A_DTT_629,TL1a_FP_86,TL1A_FP_799,TL1a_FP_77,TL1a_FP_245,TL1a_FP_198,TL1A_FP_759,TL1a_FP_161,TL1a_FP_266,TL1a_FP_127,TL1A_FP_744,TL1A_DTT_757,TL1a_FP_76,TL1A_FP_676,TL1A_FP_818,TL1a_FP_73,TL1A_FP_760,TL1A_DTT_514,TL1a_FP_102,TL1A_DTT_734,TL1A_FP_698,TL1a_DTT_169_Re_extracted,TL1a_FP_197,TL1A_FP_820,TL1A_FP_576,TL1a_DTT_209,TL1A_FP_697,TL1A_FP_822,TL1a_FP_159,TL1A_DTT_677,TL1A_DTT_676,TL1A_DTT_550,TL1A_DTT_564,TL1a_DTT_160,TL1A_DTT_815,TL1A_DTT_561,TL1A_FP_677,TL1a_FP_132,TL1A_DTT_736,TL1a_FP_98,TL1A_FP_770,TL1a_FP_75,TL1a_FP_130,TL1A_DTT_539,TL1a_DTT_234,TL1a_FP_173,TL1A_FP_685,TL1a_DTT_74,TL1A_DTT_769,TL1a_DTT_158,TL1A_DTT_821,TL1A_DTT_698,TL1A_FP_525,TL1A_DTT_523,TL1a_DTT_269_Repeat,TL1a_DTT_161_Repeat,TL1A_DTT_717,TL1A_FP_712,TL1a_FP_193,TL1a_FP_139,TL1a_FP_90,TL1a_DTT_141,TL1A_DTT_699,TL1A_DTT_738,TL1A_FP_515,TL1a_DTT_210,TL1A_FP_686,TL1A_FP_674,TL1A_FP_678,TL1a_FP_265,TL1A_FP_559,TL1a_FP_141,TL1a_FP_174,TL1a_FP_144,TL1A_DTT_540,TL1a_FP_195,TL1A_DTT_787,TL1a_FP_142,TL1A_DTT_674,TL1A_FP_801,TL1a_FP_158,TL1A_DTT_714,TL1a_DTT_143_Repeat,TL1a_DTT_129,TL1A_FP_523,TL1A_DTT_816,TL1A_DTT_762,TL1A_DTT_790,TL1a_DTT_265,TL1A_DTT_713,TL1a_DTT_285,TL1A_DTT_528,TL1A_DTT_559,TL1A_DTT_712,TL1A_DTT_760,TL1a_DTT_144_Repeat,TL1A_FP_734,TL1A_DTT_737,TL1a_DTT_241,TL1a_DTT_159,TL1a_FP_62,TL1A_DTT_627,TL1a_FP_157,TL1A_FP_787,TL1a_DTT_243,TL1A_FP_513,TL1A_FP_625,TL1a_DTT_127_Repeat,TL1A_FP_774,TL1A_FP_710,TL1A_FP_742,TL1a_DTT_205,TL1A_DTT_813,TL1A_DTT_640,TL1A_DTT_574,TL1A_DTT_799,TL1a_DTT_206,TL1a_DTT_64,TL1A_FP_536,TL1A_DTT_814,TL1a_DTT_287,TL1A_DTT_739,TL1a_DTT_157_Repeat,TL1A_DTT_710,TL1a_DTT_233,TL1A_FP_737,TL1A_FP_792,TL1a_DTT_62,TL1A_FP_762,TL1A_DTT_571,TL1A_DTT_525,TL1a_DTT_65,TL1A_DTT_742,TL1a_DTT_242,TL1A_FP_789,TL1a_FP_231,TL1a_FP_284,TL1A_DTT_688,TL1a_DTT_245_Repeat,TL1A_FP_562,TL1a_FP_74,TL1A_FP_630,TL1A_FP_563,TL1A_FP_803,TL1a_FP_267,TL1A_FP_772,TL1a_DTT_130_Repeat,TL1A_FP_639,TL1A_FP_673,TL1A_DTT_709,TL1a_FP_172,TL1A_DTT_818,TL1A_FP_769,TL1A_FP_811,TL1a_DTT_102_Repeat,TL1a_FP_269,TL1A_FP_714,TL1a_DTT_73,TL1a_DTT_195,TL1A_DTT_758,TL1a_DTT_63,TL1A_DTT_759,TL1A_DTT_511,TL1A_FP_700,TL1A_DTT_774,TL1A_FP_512,TL1a_FP_171,TL1A_FP_802,TL1A_FP_687,TL1a_DTT_85,TL1A_DTT_702,TL1A_DTT_638,TL1a_DTT_86,TL1a_DTT_193,TL1A_FP_675,TL1a_FP_288,TL1a_FP_66,TL1a_DTT_207,TL1A_FP_637,TL1A_FP_738,TL1A_FP_538,TL1A_FP_740,TL1a_DTT_196_Repeat,TL1a_DTT_286,TL1A_DTT_524,TL1a_DTT_90_Repeat,TL1A_DTT_801,TL1A_DTT_678,TL1A_FP_819,TL1A_DTT_701,TL1a_FP_143,TL1A_FP_526,TL1A_DTT_551,TL1A_FP_552,TL1A_FP_548,TL1a_DTT_132_Repeat,TL1a_DTT_131_Repeat,TL1a_DTT_230,TL1A_FP_547,TL1a_DTT_75,TL1a_DTT_61_Repeat,TL1a_FP_87,TL1a_FP_100,TL1A_DTT_733,TL1a_FP_99,TL1A_DTT_535,TL1A_FP_757,TL1A_FP_524,TL1a_DTT_246,TL1a_DTT_128,TL1A_FP_528,TL1a_DTT_283,TL1A_FP_716,TL1a_DTT_194,TL1A_DTT_512,TL1A_DTT_819,TL1a_FP_196,TL1A_DTT_573,TL1A_FP_773,TL1A_FP_702,TL1A_FP_516,TL1A_DTT_526,TL1a_DTT_100_Repeat,TL1A_FP_804,TL1a_FP_131,TL1A_DTT_715,TL1A_DTT_771,TL1A_DTT_536,TL1A_FP_688,TL1A_DTT_791,TL1a_DTT_198_Repeat,TL1A_DTT_743,TL1a_DTT_97,TL1A_DTT_575,TL1a_DTT_88_Repeat,TL1A_FP_817,TL1A_FP_816,TL1A_FP_560,TL1A_FP_715,TL1A_FP_564,TL1A_DTT_630,TL1A_FP_800,TL1a_FP_246,TL1A_FP_813,TL1A_FP_571,TL1a_DTT_229,TL1A_DTT_711,TL1A_FP_572,TL1A_DTT_562,TL1A_DTT_549,TL1a_FP_169,TL1a_FP_270,TL1a_DTT_162_Repeat,TL1a_DTT_66,TL1a_FP_160,TL1a_FP_283,TL1a_FP_194,TL1a_FP_61,TL1a_FP_241,TL1A_DTT_547,TL1a_FP_286,TL1A_DTT_817,TL1a_DTT_140,TL1a_FP_229,TL1a_DTT_89_Re_extracted,TL1a_FP_78,TL1A_DTT_735,TL1a_FP_210,TL1A_FP_511,TL1A_DTT_800,TL1a_FP_208,TL1A_FP_821,TL1A_DTT_641,TL1A_DTT_789,TL1A_DTT_560,TL1a_DTT_244_Repeat,TL1a_FP_101,TL1a_DTT_99,TL1A_FP_771,TL1A_DTT_639,TL1A_FP_535,TL1a_DTT_87,TL1A_FP_575,TL1a_DTT_197_Repeat,TL1a_FP_244,TL1A_DTT_538,TL1a_DTT_266,TL1A_DTT_740,TL1a_FP_232,TL1A_FP_690,TL1a_DTT_270_Repeat,TL1A_FP_711,TL1a_FP_233,TL1A_DTT_687,TL1A_FP_699,TL1A_DTT_515,TL1A_DTT_788,TL1A_DTT_761,TL1a_FP_63,TL1a_DTT_232,TL1A_DTT_689,TL1a_DTT_142_Repeat,TL1a_DTT_77,TL1a_DTT_98,TL1A_DTT_772,TL1A_DTT_537,TL1a_FP_243,TL1A_DTT_811,TL1A_DTT_628,TL1a_FP_268,TL1a_FP_97,TL1A_FP_791,TL1a_FP_285,TL1A_FP_539,TL1A_FP_812,TL1A_FP_627,TL1a_DTT_288,TL1A_DTT_548,TL1a_DTT_170,TL1A_DTT_697,TL1A_DTT_820,TL1a_DTT_101_Repeat,TL1A_FP_550,TL1a_DTT_208,TL1A_FP_788,TL1a_FP_170,TL1A_FP_735,TL1A_DTT_792
93992769377d2f7ec720ee0df05854e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3c7e1bda451a2cef85b10d83b66facb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc5565fc76675b883a9fcf8c67fc2b6f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561c4bae3a61ddfd6bc5d05d5a6df2cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c5733b027c47233205af48cd9b32b10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34dfcc0802a3e3ad01c83314b136f1a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479afceadb75a94612f12024e8798009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9dec6635cfebb9a04aa1f7b96921d80b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e9324fb29f6344469afe1e374e21e80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2b5f4a36eee185280bbecd97ac9bc3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7242dfa84975cf13c909eb9e37828806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
